ID,mean time
2.321928094887362,4.091791666666666
3.169925001442312,4.207722222222222
1.584962500721156,3.057366666666667
5.044394119358453,5.682375
4.087462841250339,4.815188888888889
6.022367813028454,6.802866666666666
